Family_History,Social_Support,Counseling_Service_Use,Extracurricular_Involvement,Semester_Credit_Load,Sleep_Quality,Physical_Activity,Stress_Level,Financial_Stress,Substance_Use,Diet_Quality,Depression_Score,Anxiety_Score,Chronic_Illness,Burnout_Score,Burnout_Level
1,1,0.5,0.5,0.285714286,1,0,0.6,0.4,0,0.5,1,0.4,0,0.541948543,1
0,0.5,0,0,0.785714286,1,0,0.4,0.2,0,0,0.6,1,0,0.576804978,2
0,0.5,0,0.5,0.5,0.5,1,0.4,0.2,0,0,0.6,0.2,0,0.337816194,0
0,0,0,1,0.785714286,0.5,0.5,1,0,0,0,0.2,0,0,0.540873029,1
1,0.5,0.5,0,0.785714286,0.5,0.5,0.4,0.8,0,0.5,0.4,0,0,0.66483418,2
0,1,1,0,0.071428571,1,1,1,0.8,0,0,0.4,0.4,0,0.510502558,1
0,1,0.5,0,0.857142857,1,1,0,0.6,0,0,0.6,0.6,0,0.464064559,1
0,0.5,0.5,1,1,0.5,1,0.8,1,0,0.5,0.8,0.6,0,0.539214363,1
1,0.5,0,0.5,0.214285714,1,0,0.4,0.4,0,0.5,0.6,0.6,0,0.514114377,1
0,0.5,0,0,0.5,0.5,0.5,0.2,0.2,0,0.5,0.8,0,0,0.371613411,0
0,1,0,1,0.5,1,0.5,0.2,0.4,0.5,0.5,0.6,0.4,0,0.233295776,0
1,0,0,0.5,0.357142857,1,0.5,0.6,0.4,0.5,0.5,0.6,0.8,0,0.62470726,2
1,0.5,0.5,0.5,0.357142857,0,1,0.4,0,0,0,0,0,0,0.456658177,1
0,0.5,0,1,0.071428571,0.5,0.5,0.8,0,0.5,0.5,0,0.2,0,0.312624254,0
0,0.5,0,0.5,0.142857143,1,1,1,0,0,0.5,1,1,0,0.40332711,0
0,0.5,0.5,0.5,0.142857143,1,0,0.2,0,0,0.5,0.8,0.6,0,0.436782118,1
0,1,1,0,0.785714286,0.5,0.5,0.8,0.8,0,0,0.4,0.2,0,0.699063232,2
0,1,0,0,0.214285714,1,0,0.2,1,0,0,0.4,0.6,0,0.50932345,1
0,0.5,0,0.5,0.214285714,1,1,1,0.4,0,0.5,0,0.4,0,0.26730018,0
1,0,0.5,1,0.857142857,1,0,0.4,0,0,0.5,1,0,0,0.599815626,2
0,0.5,0,0.5,0.285714286,0.5,1,0.8,0.8,0,0,0.2,0,0,0.358695602,0
0,0.5,0,0.5,0,1,0.5,0.6,0,0.5,0.5,0.2,0.4,0,0.283209409,0
0,1,0.5,0,0.5,0.5,0.5,0,0,0,1,0.8,0.2,0,0.347316569,0
0,0.5,1,0,0.285714286,0.5,0.5,0.4,0.2,0,0.5,0.2,1,0,0.530818601,1
0,1,0.5,1,0.857142857,0.5,0.5,1,0.6,0,0,1,0.6,0,0.612428474,2
1,1,0,0.5,0.857142857,0.5,1,1,1,0,1,0.8,0.4,0,0.536612875,1
0,0,0,0.5,0.071428571,1,0.5,0.4,0,0,0.5,0,0.6,0,0.279584786,0
0,0.5,0,0.5,0.642857143,0,1,0.4,0.2,0,0.5,0,0.2,0,0.345705626,0
0,1,0,0,1,1,0,0.6,0.6,0,0.5,0.4,0.6,0,0.503200935,1
1,0.5,0,0.5,0.714285714,0.5,1,0.6,0.6,0,0.5,0.6,0.4,0,0.495675828,1
0,0.5,0,0.5,0.071428571,1,1,0.6,0.4,0,0,1,1,0,0.437612033,1
0,0,0.5,0.5,0.642857143,1,0.5,0.8,0.8,0,0.5,0.6,0,0,0.509061556,1
0,1,0,0,0.071428571,1,0.5,1,0.6,0,0.5,0.2,0.2,0,0.360085389,0
0,1,0,0.5,0.357142857,0.5,0,0,0.4,0,0.5,0.4,0.8,0,0.350263757,0
1,1,0.5,0.5,0.357142857,1,0.5,0.6,1,0,0.5,0.6,0.6,0,0.581148938,2
0,1,0,0.5,1,0.5,1,0.6,0.6,0,1,0.2,0.4,0,0.279347335,0
1,0.5,0.5,0.5,0.214285714,1,0,0.2,0.6,0,0.5,0,0.6,0,0.503310349,1
1,1,1,0,0,0.5,0,0.6,0,0,0.5,0,0.2,0,0.549977652,2
0,0.5,0.5,0.5,0.5,1,0.5,0,0.2,0.5,1,0.6,0.2,0,0.3477647,0
0,1,0.5,0.5,0.285714286,0.5,0.5,0.4,0,1,0.5,0.8,0,0,0.455157812,1
0,0.5,0,1,0.357142857,1,1,0.6,1,0,0.5,0.2,0,0,0.255072609,0
0,1,0.5,0.5,0.357142857,1,0.5,0.4,1,0,0.5,0.4,0.6,0,0.419829966,0
0,1,0,1,0.642857143,0.5,0,0.6,1,0,0,1,0.6,0,0.561859522,2
0,0.5,1,0.5,0.5,1,0.5,1,0.6,0.5,0.5,0.4,0,0,0.552234602,2
0,0.5,0,0,0.642857143,1,0,0.2,0.4,0,0.5,0.8,1,0,0.528021566,1
1,0.5,0,0.5,0.571428571,1,0,0.6,1,0,0.5,0.8,0.4,0,0.629436496,2
0,0,0,1,0,1,0.5,0.4,0.8,1,0,0.2,0.6,0,0.482652097,1
0,1,0,0.5,0.928571429,1,0.5,0.8,0.4,0,0.5,1,0.4,0,0.39338326,0
0,0.5,0.5,0.5,0.071428571,0.5,0,1,0.4,0,0,0.6,0,0,0.556896327,2
0,0.5,0,0.5,0.642857143,1,0,0.2,0.4,0,1,0.6,0.6,0,0.424698879,0
0,0.5,0,0.5,0.285714286,1,0,0.2,0.4,0,0.5,0.6,0.4,1,0.479633906,1
1,0,0,1,0.714285714,1,0,0.2,0.6,0,1,0.2,0.8,0,0.48464366,1
0,0.5,0,1,0.285714286,1,1,1,0,0,0.5,0.6,0.2,0,0.213827108,0
0,1,0,1,0.285714286,1,1,1,0.8,0,0,0.4,0.6,0,0.344192457,0
0,0.5,0,0.5,0.5,0.5,0,0.4,0,0,1,0,0.2,0,0.313633422,0
0,0.5,0.5,0,0.142857143,0.5,1,1,0.2,0,1,0.4,0.2,0,0.34696854,0
0,0,0,0.5,0.571428571,1,0,0.4,0.2,0,0,0.2,0.4,0,0.436487632,1
0,1,0,0,0.857142857,1,0.5,1,0,0,0.5,0.4,0,1,0.491530908,1
0,0.5,0.5,0.5,0,1,0.5,1,0.2,0,0,0,0.2,0,0.433593986,1
1,1,0,0.5,0.5,1,0.5,0.8,0,0,1,0.4,0.2,0,0.336797715,0
0,0,0,0.5,0.714285714,1,0,0.4,0.4,0,1,1,0,0,0.407891061,0
0,0.5,0,1,0.785714286,0.5,0,0.6,0.8,0,0.5,0.6,0.4,0,0.482958223,1
0,1,0,1,0.285714286,0.5,0.5,0.4,0.2,1,1,0.8,0.2,0,0.377337846,0
0,0.5,0,0,0.857142857,1,0.5,0.4,0,0,1,0.8,0,0,0.328150535,0
1,0.5,0,0.5,0.357142857,0,0.5,0.4,0,0,0.5,0.4,0.4,0,0.498073619,1
0,1,0.5,0.5,0.928571429,0.5,1,1,0.8,1,0.5,0.6,0,0,0.606473571,2
0,0.5,0,0.5,0.642857143,0.5,0,1,0.2,0,0.5,0,1,0,0.523401744,1
0,1,0,0.5,0.357142857,0,0,0,0.2,0,1,0.8,0.2,1,0.395329429,0
0,1,0,0,0.928571429,1,0.5,0,0.6,0,0.5,0.4,0,0,0.391664067,0
0,0.5,0,0.5,0.928571429,0.5,0.5,0.4,1,0,0.5,0,0.2,0,0.438888915,1
1,0.5,1,1,0.428571429,1,1,0,0,0,0.5,1,0.8,0,0.463837583,1
1,0.5,0,0.5,0.928571429,1,0.5,1,0.4,1,0.5,0.4,0.4,0,0.66275881,2
0,1,0,0.5,0.357142857,1,0.5,1,0,0,0.5,0.8,0.8,0,0.377029393,0
1,1,0,0.5,0.357142857,1,0,0.8,0.4,0,0.5,0.6,0.4,0,0.499784664,1
0,1,0,0,0.285714286,1,1,0.8,0.6,0,0.5,0.4,0,0,0.269354598,0
0,0,0,0.5,0.571428571,0.5,0.5,0.6,0,0,0.5,0.6,0,0,0.390656064,0
0,0.5,1,1,0.785714286,0.5,0,0.6,1,0,0,0.2,0.4,0,0.673886424,2
0,1,0,1,0.428571429,1,0.5,0.2,0.4,0.5,0.5,0,1,0,0.240326193,0
1,0.5,0,1,0.642857143,1,0,1,0,0,0.5,0.6,1,0,0.575295301,2
0,0,0.5,0.5,0.785714286,0.5,0.5,0.6,0.8,0,0,0,0.8,0,0.619621847,2
0,1,0.5,0,0.785714286,1,0.5,0.2,1,0,0.5,0.8,0,0,0.475918494,1
0,0.5,0.5,0,0.142857143,0.5,1,0.4,0.8,0,0,0.2,0.8,0,0.498795284,1
0,1,0.5,0.5,0.071428571,0.5,0.5,0.6,1,0,0,0.8,0.8,0,0.594514878,2
0,0.5,0,0.5,0.857142857,1,0.5,0.8,0,0,0.5,0.6,1,0,0.427651887,1
0,0,0,0.5,0.785714286,1,0.5,0,1,0,1,0,0.4,0,0.344241344,0
0,1,0.5,0.5,0.071428571,1,0.5,0,0.6,0,0.5,0.4,0.4,0,0.26670306,0
1,0,0,0,0.928571429,1,0.5,0.8,1,0,0.5,0.2,0,0,0.708614822,2
0,0.5,0,0,0.071428571,0.5,0.5,0.4,0.6,0.5,0,0.8,0.4,0,0.581396865,2
0,0.5,0,1,0.071428571,1,0.5,0,0.6,0,0,0,1,1,0.401443796,0
0,0,0.5,0.5,0.071428571,1,0,0.8,0.8,0,0.5,0.2,0.8,0,0.55910439,2
1,0.5,0.5,0.5,0,1,1,0.6,0.8,0,0,0.4,0.6,0,0.516864853,1
1,0.5,0,0,0.857142857,0,0.5,1,0.8,0,0.5,0.6,0.2,0,0.784502586,2
1,1,0.5,0.5,0.142857143,1,0.5,0.6,0.8,0,0.5,1,0.8,0,0.592658336,2
0,0.5,0,0,0.214285714,1,0,1,0.6,0,0.5,0.6,0,0,0.468869453,1
0,0.5,0,0.5,0.428571429,1,0.5,0.8,0.8,0,0.5,0.2,0.6,0,0.43390244,1
1,1,0,0.5,0.142857143,1,0.5,0.2,1,0,0.5,0,0.6,0,0.328024825,0
0,0.5,0,0.5,0.571428571,0.5,0,1,0.2,0.5,0,0.2,1,0,0.634699997,2
0,0.5,1,0,0.714285714,0,0,1,0.8,0,0,0.8,0.8,0,0.949567234,2
0,0.5,0.5,0,0.285714286,1,1,1,1,0,0.5,0.6,1,0,0.574189523,2
0,0,0,0.5,0.714285714,1,0.5,1,0.6,0,0.5,0.4,0.6,0,0.555432045,2
0,0.5,0,0.5,0.642857143,0.5,0,0.4,0.2,0,0.5,0.2,0.4,0,0.445386231,1
0,0,0,0.5,0.142857143,1,0,0.8,0.8,0,0.5,0.4,0,0,0.419459822,0
0,0.5,0,0.5,0.785714286,0.5,0.5,0,0.6,0,1,0.8,0.4,0,0.441273902,1
0,0.5,0,0.5,0.428571429,0.5,1,0,0.4,0,0.5,0.6,0.2,0,0.269503587,0
0,0.5,0,0,0,1,1,0.8,0.6,0,0.5,0.6,0.2,0,0.318896923,0
0,0.5,0,0.5,0,0.5,1,0,0.4,0.5,1,0.6,0.6,0,0.305648544,0
0,0.5,0,1,0.428571429,1,0,0.2,0,0.5,0.5,0.8,0.6,0,0.394442479,0
0,0.5,0,0.5,0.071428571,0.5,0.5,0.2,0.6,0,1,0.8,0.2,0,0.283397973,0
0,0,0.5,0.5,0,0.5,0.5,0.6,0,0.5,0.5,0.4,0.6,0,0.500259567,1
0,1,0,0.5,0.142857143,1,0.5,0.6,0.2,0,1,0.4,0,1,0.30479535,0
0,0,0,0.5,0,0.5,0.5,0.2,0.8,0,0,0,1,0,0.480207746,1
0,1,0,0.5,0.357142857,1,1,0.4,1,0,0,0.8,0.2,0,0.349066025,0
0,0.5,0,0.5,0,1,1,0.6,0.6,1,0.5,0.4,0.2,0,0.327949167,0
0,0.5,0,1,0.428571429,0.5,1,0.8,0.2,0,0.5,0.2,0.4,0,0.357329093,0
1,0.5,0.5,0.5,0.214285714,0,0.5,1,0.2,0,1,1,0,0,0.569535946,2
0,1,0.5,0.5,0.857142857,0.5,0.5,0.8,0.2,0,0,0.8,0.8,0,0.574614375,2
0,0,0,0.5,0.928571429,1,0,0.2,0,0,0.5,0.6,0.4,0,0.477273362,1
0,1,0,0,0.571428571,1,0.5,0.6,0.6,0.5,0,0.6,0,0,0.454339537,1
0,0.5,0,0,0.928571429,0.5,1,0.2,0.4,0,0,0.8,0.6,0,0.543173046,1
0,1,0.5,0.5,0.785714286,1,0.5,0,1,0,0.5,0.4,0.2,0,0.348983383,0
0,0.5,1,0,0.857142857,0.5,0.5,0.2,1,0,0.5,0.2,0.8,0,0.59442176,2
0,1,1,1,0.214285714,1,0.5,0,0.6,0,0,0.6,0,0,0.365514175,0
1,0.5,0,0.5,0.714285714,1,0.5,0.8,1,0,0.5,0.8,0.4,0,0.604066468,2
0,0.5,1,0.5,0.071428571,0.5,0.5,0.2,0,0,0.5,0.4,0.6,1,0.555283056,2
0,1,0.5,0.5,0.071428571,1,0.5,0.2,0.6,0,0.5,0.2,1,0,0.356378125,0
1,1,0.5,0.5,0.285714286,0.5,0,0.4,0.2,0,1,0.6,0.2,0,0.44718923,1
1,1,0.5,0.5,0.714285714,1,0.5,1,0.8,0,1,0,0.4,0,0.463573361,1
0,0,0,1,0.5,0.5,1,0.2,0.6,1,1,1,0.6,0,0.48060699,1
1,0.5,0.5,0.5,0.5,1,0,0.4,0.8,0,0,0.6,1,0,0.751229159,2
0,0.5,0,0.5,0.785714286,0,0,0.4,0.2,0,0.5,0.8,0.2,0,0.569382301,2
0,1,0,0.5,0.5,0.5,0.5,1,0.2,1,0,0.6,0.6,0,0.54306014,1
0,1,0.5,1,0.357142857,1,0.5,0.8,1,0,0.5,0.6,0.8,0,0.472326463,1
0,0.5,1,0.5,0.428571429,0,0.5,0.2,0.6,0,0.5,0.4,1,0,0.618067939,2
0,1,0.5,0.5,1,1,0.5,0.2,0.2,0,1,0.2,0.6,0,0.260232516,0
0,0.5,1,0.5,0.428571429,1,0.5,1,1,0,1,0.6,0.6,0,0.509457308,1
1,0.5,0,0.5,0.071428571,1,0.5,1,0.8,0,0.5,0,0.8,0,0.522439136,1
0,0.5,0,0.5,0.071428571,0.5,0.5,0.6,1,0,0.5,0.6,0.4,0,0.40176971,0
0,0,0,1,0.642857143,0.5,0.5,0.8,0.4,0,0,1,0.2,0,0.615692263,2
0,0.5,1,1,0.285714286,0,0.5,0.4,0.2,0,0.5,1,0.4,0,0.533360726,1
0,1,0,0.5,0.5,1,0,0.2,0.8,0,0.5,0.6,1,0,0.438050852,1
0,1,0.5,0.5,0.571428571,0.5,0.5,1,0.8,0,0.5,0,0,0,0.436658736,1
0,1,0,0,0.714285714,0.5,0,0.4,0.4,0,0.5,0.8,0.4,0,0.521651124,1
0,1,0,0.5,0.071428571,1,1,0.4,1,0,0.5,0.8,0.8,0,0.352222729,0
0,1,1,1,0.142857143,1,0.5,0,0.6,0,0,0.6,0.2,1,0.442061914,1
0,0.5,0,0.5,0.071428571,0.5,0.5,1,1,0,0.5,0.2,0.2,0,0.532526155,1
0,0.5,0.5,0.5,0,0.5,0.5,0,0,0,0,0.6,0.6,0,0.378661288,0
0,0.5,0,0.5,0.928571429,0.5,0,0.4,1,0,0.5,0.6,0,0,0.591448964,2
0,0.5,0,0.5,0.785714286,0.5,0.5,0,0.8,0.5,1,0.6,1,0,0.511271947,1
0,0.5,0.5,0.5,0.857142857,1,1,0.4,0.6,0,0.5,0.6,0.2,0,0.452127982,1
1,0,0,0.5,0.642857143,1,0,0.2,0.6,0,0,1,0.2,0,0.616148542,2
0,0.5,0,0.5,0.357142857,1,0.5,0.4,0.4,0,0.5,0.6,0.8,0,0.393699862,0
1,0.5,0.5,1,0.214285714,1,0,0.6,0.8,0,0,0.2,0.4,0,0.569641868,2
0,0.5,1,0.5,0.285714286,0,0,0.4,0.6,0.5,0.5,0.8,0.4,0,0.708718416,2
1,0.5,0,0,0.071428571,0.5,0.5,0.2,0,0,1,0.4,0.6,0,0.434654369,1
0,0,0,0,0.214285714,0,0.5,0,0.8,0.5,0.5,0.6,0.8,0,0.661647213,2
1,0.5,0,0,0,1,0,1,0,0,0.5,0,0.2,0,0.429788948,1
0,1,0,1,0.285714286,0.5,0.5,0.4,0.2,0,0.5,0.4,0.8,0,0.281698567,0
0,1,0.5,0.5,0.428571429,1,0.5,1,1,0,1,0,0.2,0,0.424027265,0
1,1,0,0.5,0.142857143,0.5,0,0.4,0.4,0,0.5,0.8,1,0,0.522497334,1
0,1,0.5,0.5,0.428571429,0.5,0,0.6,0.8,0,0.5,0.2,0.2,0,0.466118977,1
1,1,0,0,0.785714286,0.5,0.5,1,0.4,0,1,0,0.4,0,0.466858102,1
0,0.5,0.5,0.5,0.571428571,0.5,1,0.8,0.8,0,1,0.2,0.8,0,0.491151452,1
0,0,0,0.5,0.928571429,0.5,0,0.6,0.6,0,0.5,0,1,0,0.61358663,2
0,0,0.5,0.5,0.071428571,1,0,0.6,0,0,0.5,0,0,0,0.382663038,0
0,0.5,0,0.5,0.285714286,0.5,0,0.4,0.8,0.5,0.5,0.8,1,0,0.669714733,2
1,0.5,0,1,0.142857143,0.5,0,0.6,1,0,0.5,0,0,0,0.433971115,1
1,0.5,0.5,0,0.857142857,0.5,1,0.4,0.6,0,0.5,0,0.8,0,0.647635266,2
0,0.5,0,0.5,0.642857143,1,0,0.8,0.6,0,0.5,0.2,1,0,0.51781233,1
0,1,0,0,0.785714286,0.5,0.5,1,0.6,0,1,1,0.6,0,0.565520228,2
0,0.5,0.5,0.5,0.642857143,0,1,0,1,0,0,0.6,0.2,0,0.553271705,2
1,0.5,0.5,0,0.5,1,0,0,0.4,0,0.5,1,0.6,0,0.671192983,2
0,1,0.5,1,0.142857143,0.5,0.5,0.6,0.8,0,0.5,0.2,0.2,0,0.2899337,0
1,1,0,1,0.928571429,0.5,0.5,0.8,0.6,0,0.5,1,1,0,0.683022474,2
1,0.5,0,1,0.5,0.5,0.5,0.6,0,0,1,0.4,0.2,0,0.383183336,0
0,0,0.5,0.5,0.571428571,0.5,0,0.2,0.8,0,0,0,0.2,0,0.584004172,2
0,0,0,0.5,0.214285714,1,0,0.6,0.6,0,0,0.4,1,0,0.571361061,2
0,0.5,0,0,0.214285714,1,1,0.2,0.8,0,0.5,1,1,0,0.438380257,1
1,0.5,0.5,1,0.142857143,0,1,0.6,0,0,0.5,1,0.8,0,0.606322254,2
1,0.5,1,0.5,0,0.5,0,0.4,0.6,0,0,0,0.4,0,0.653666991,2
0,0,0,1,0.285714286,1,0.5,1,1,0,1,0.2,0,1,0.429614351,1
0,0.5,0,1,0.071428571,0,0.5,1,1,1,0.5,0.8,0.6,0,0.686805397,2
0,0,0,0.5,0.857142857,0.5,0.5,1,0.6,0,0.5,0,0.6,0,0.528627998,1
0,0,0,0.5,0,0.5,0.5,0.8,0.4,0.5,1,0.2,0,0,0.375581406,0
0,0,0,0.5,0.357142857,0,0.5,0.4,0.6,0,0.5,0.6,0.6,0,0.628316751,2
0,0.5,0,0,1,0.5,0.5,0.6,0.6,0,1,0.2,0.4,0,0.421893696,0
1,0.5,0.5,1,1,1,0.5,0.8,0.6,0,0,0.4,0.8,0,0.651809285,2
0,0.5,0,0,0,0.5,0,0,0.6,0,1,0.8,0.6,0,0.472874696,1
0,0.5,0.5,0.5,0.428571429,0.5,1,0.4,0.4,0,1,1,1,1,0.552689717,2
1,0.5,0,1,0.5,1,0,0,1,0,0,0,0,0,0.426187605,0
0,1,0.5,0.5,0.928571429,0.5,1,0.4,0,0,0,0.8,0,0,0.35986307,0
0,0,0,1,0.928571429,0.5,0.5,1,0.2,0,0.5,0.2,0.4,0,0.418820799,0
0,0,0.5,0.5,0.428571429,0.5,0.5,0,0.4,0.5,0,1,0.4,0,0.649689684,2
0,0,0,0.5,0.714285714,0,0.5,0.2,0.6,0,0.5,0.6,0.6,0,0.588096712,2
0,0,0.5,1,0.285714286,0.5,0,0,1,0,0.5,0.4,0.4,0,0.537988695,1
0,0.5,0,0.5,0.071428571,1,0,0.4,0.4,0,0.5,1,0.2,1,0.483443601,1
0,0.5,0,1,0.857142857,0.5,1,1,0.4,0,0.5,0.2,0.4,0,0.442000223,1
0,0,0,0.5,0.428571429,1,1,0.6,1,0,0.5,0.4,0.4,0,0.400048189,0
0,0,0,1,0.642857143,0.5,0.5,0,0.2,0,0.5,0.6,0,0,0.318125207,0
0,0.5,0,1,0,0.5,0.5,0.2,0.8,1,0,0.4,1,0,0.561433507,2
0,0.5,1,0.5,0.214285714,0,0.5,0.4,1,0,1,0.4,0.4,0,0.480643074,1
0,0.5,0,0.5,0.071428571,0,0.5,0.8,0.6,0,0.5,0.6,0,0,0.423638497,0
0,0,0,0,0.428571429,0.5,1,0,0.4,0,0.5,1,0.2,0,0.423978378,0
0,1,0.5,1,0.571428571,1,0.5,0.6,0,0,1,1,0.6,0,0.366701431,0
0,1,0,0,0.357142857,0.5,1,1,0.6,0,0,0.6,0,0,0.463078671,1
0,0.5,0,0,0.428571429,0,1,0.4,0.8,0,0,1,0.4,0,0.634762851,2
0,1,0,0,0.071428571,0.5,1,0.6,1,0,1,1,0.2,0,0.366750318,0
1,0,1,0,0,1,0,0.6,0,0,0.5,0.6,0,0,0.634218111,2
0,0.5,0,0.5,0.214285714,1,1,0.4,0.4,0,1,0,0.2,0,0.141513914,0
1,0.5,0,0.5,0.142857143,1,0.5,0.4,1,0,0.5,0.2,0.6,0,0.449745322,1
1,0,0,1,0.714285714,1,1,0.4,0,1,0.5,0.4,1,0,0.509576033,1
0,0.5,0,0.5,0.785714286,1,1,0,0.2,0,0.5,0.4,0.2,0,0.237374349,0
1,0.5,0,0,0.571428571,1,0.5,0.4,0.8,0,1,0.8,0.8,0,0.591019457,2
1,0.5,0.5,0.5,0,1,0.5,0,0,0,0.5,0,0.2,0,0.275468966,0
0,1,0,0.5,0.071428571,1,0,0.8,0,0,0.5,0.2,0.2,0,0.266360851,0
0,0.5,0.5,0.5,0.714285714,0.5,0.5,0.8,0.6,0,0.5,0.4,0.2,0,0.495985446,1
0,0.5,0,0,0.357142857,1,0.5,0.2,0.6,0,1,0,0.2,0,0.24742994,0
0,0,1,1,0.785714286,0.5,0.5,1,0.2,0,1,0.4,0.2,0,0.49594587,1
0,0,0,0.5,0.5,0.5,0.5,1,0.4,0,0,0.8,0.4,0,0.673115872,2
1,0.5,0,0.5,0.357142857,0.5,0.5,0.6,0.2,0,0,0.6,1,0,0.691234327,2
0,0.5,0,0.5,0.285714286,0,0.5,0.4,0.6,0,0.5,0.8,0.6,0,0.499009456,1
1,0,0.5,0,0,1,0,0.6,0.8,0,0.5,0.6,0,0,0.653349225,2
0,1,0,0,1,1,0,0.4,0,0,0,0,0.6,0,0.426106127,0
1,1,0,0,0.714285714,0,0.5,0.8,0.8,0,1,0.4,0.2,0,0.58607605,2
0,0.5,0,0.5,0.428571429,0.5,0,0.8,0.4,0.5,0.5,0.8,0.8,0,0.610457862,2
0,0,0.5,0.5,0.428571429,0.5,0.5,0.4,0.6,0,0.5,0,0,0,0.442384336,1
0,0.5,0.5,0.5,0.357142857,1,1,0.2,0.2,0,0,0.2,0,0,0.296854703,0
0,0.5,0,0.5,0.785714286,0.5,0.5,0,0.8,0,0.5,0.6,0.6,0,0.4215317,0
1,0.5,0,0,0.714285714,1,0,0.4,0.6,0,0,0.8,0.4,0,0.723530014,2
0,0.5,1,0.5,0,1,0.5,0.4,0.6,0,1,0.4,0.8,0,0.37511698,0
0,0.5,0,0.5,0.142857143,1,0.5,0.8,0.6,0,1,0.6,0.4,0,0.313203915,0
1,1,0,0.5,0.285714286,1,0.5,0.8,1,1,0.5,0.2,0.8,0,0.588301572,2
0,0.5,0.5,0,0.071428571,0.5,0.5,0.6,0.2,0,0.5,0.6,1,0,0.551632826,2
0,0.5,0,1,0.571428571,1,0.5,0.4,0.4,0.5,0.5,0,0.6,0,0.387494704,0
0,0,0,0.5,0.642857143,1,0.5,0.8,0,0,0,0.2,0.6,0,0.444115168,1
1,0.5,0,0,0.071428571,0.5,0.5,0.4,0.4,0,0,0.2,0.6,0,0.565378222,2
0,0,0,0,0.214285714,1,1,0.8,1,1,0,0.2,0,0,0.5542832,2
0,1,0,0.5,0.214285714,1,1,0.2,0,0,0.5,0.4,0.6,0,0.187850648,0
1,0.5,1,1,0.714285714,1,0.5,0.4,0.4,0,0.5,0.8,1,0,0.591852864,2
1,1,0,0,1,1,0.5,1,0.4,0,1,1,0,0,0.52933104,1
0,1,0.5,0.5,0.714285714,1,1,0,0.4,0,0.5,0.8,0.6,0,0.321442539,0
0,0.5,0.5,0.5,1,1,0.5,0.4,1,0,1,0.6,0.8,0,0.585746644,2
0,0.5,1,1,0.642857143,0,0,0.8,0.6,0,1,0.6,0,0,0.556384177,2
1,0.5,0,0,0.5,0,0.5,0.2,0.4,0,0.5,0,0,0,0.483515767,1
0,1,0,0,0.571428571,0.5,0,1,0.8,1,0.5,1,1,0,0.80824072,2
0,0.5,0.5,0,0.785714286,1,0,0.4,0.4,0,0.5,0.6,0.2,0,0.495929575,1
0,0.5,0.5,0.5,0.285714286,0,0,0.2,1,0,0.5,0,0.2,0,0.494283712,1
0,1,0,0,0.928571429,1,0,0.4,0.4,0,1,0.6,0.8,0,0.447941159,1
0,0,0,0,0.142857143,0.5,0,0,0.8,0,0.5,0.4,0.6,0,0.564678673,2
1,1,0,0,0.642857143,1,0.5,0.6,0,0,0.5,0.6,0.6,0,0.510902966,1
1,1,0.5,0,1,0.5,0.5,0,0.2,0,0.5,0.8,0,0,0.502736508,1
0,1,0,0.5,0.714285714,1,0,0.6,0,0,1,0.6,1,1,0.429393196,1
1,0.5,0,0,0.571428571,0.5,0,0.4,0.8,0,0.5,0,0,0,0.5255842,1
1,1,0,0.5,1,0,0.5,0.2,1,0,0.5,0.6,0.4,0,0.637721679,2
0,0.5,0,0,0.642857143,0.5,1,0.2,0,0,0.5,0.8,0.6,0,0.392987508,0
0,0.5,0,0.5,0.714285714,0.5,0.5,0.2,0.2,0,1,0,1,0,0.325361647,0
0,0.5,0,0.5,0.214285714,1,1,0.4,0.8,0,0.5,0.2,0.4,0,0.245260288,0
1,1,0.5,0.5,0.857142857,0.5,0,0.8,0.2,0,0.5,0.2,1,0,0.623509528,2
1,0.5,0.5,1,0.357142857,0.5,0,0.6,0.2,0,1,0.6,0.4,0,0.479423226,1
0,0.5,1,0.5,0.357142857,0.5,0.5,0.4,0.6,0,1,0.2,0.8,0,0.485835572,1
0,0.5,0,0.5,0.285714286,1,0,0.2,0,0,0.5,0.2,0.2,0,0.208962851,0
1,0.5,0,0,0.142857143,1,0,0.4,1,0,1,0,0.2,0,0.457192443,1
0,1,0,0.5,0.642857143,0.5,0,0.2,0.2,0,0.5,0.6,0.4,0,0.348076646,0
0,1,0.5,0.5,0.928571429,1,0.5,0.8,0.4,0,1,0.4,0.4,0,0.345995456,0
1,0.5,0.5,1,0.642857143,1,0.5,0.6,0,0,0.5,0.6,0.4,0,0.478213855,1
1,0.5,0.5,1,0.642857143,1,0.5,1,0,0,0,1,0,0,0.501997383,1
0,0.5,0,1,0.357142857,0.5,0,0.4,0.4,0,0,0.6,0.8,0,0.553845545,2
0,0.5,0,0,1,1,0.5,1,0.6,0,0.5,0.6,0.4,0,0.544706003,1
0,0,0,1,0.928571429,0.5,0.5,0.2,1,0,0.5,0.4,0.8,0,0.4978222,1
0,0,0.5,0.5,0.071428571,0.5,0.5,0.4,0.8,0,0.5,0.4,0.6,0,0.571700942,2
0,0.5,0.5,1,0.642857143,1,1,0.2,0.8,0,0.5,0.2,0.8,0,0.391716446,0
1,0.5,0.5,0.5,0.357142857,1,0.5,0.8,0.4,0,0,0,0.6,0,0.551001951,2
0,0.5,0,0,0.571428571,0,0,0,0.2,0,0.5,0.4,0.4,0,0.528745559,1
